"PC1","PC2","PC3","celltype"
-0.416276561379372,0.900751553729235,0.123937334570881,"neoblast 1"
-0.165396079985382,0.659178124854414,-0.733572311663197,"neoblast 9"
-0.100494268640651,0.919304532948096,0.38049977354982,"late epidermal progenitors 1"
-0.490955554049147,0.800914466273197,-0.342780777848781,"neoblast 1"
-0.145295211325213,0.679537294034671,-0.719109426709175,"neoblast 1"
-0.677636873506701,0.733584576541282,0.0515939601582529,"neural progenitors"
-0.354081119466032,0.104329702839723,0.929377143006571,"ChAT neurons 2"
0.941242480169969,-0.320524950098678,-0.106425325405778,"psap+ parenchymal cells"
-0.348710034064693,0.714109523918531,-0.606999917620628,"neoblast 1"
-0.287343125591995,0.882266762350504,-0.372879723539082,"neoblast 5"
-0.543701804101799,-0.831230309637088,0.115950509085039,"muscle body"
0.301267505756143,0.653620244940947,-0.69427549674377,"gut progenitors"
-0.152025611258281,0.857488933043726,-0.491529188583016,"early epidermal progenitors"
-0.771531237033896,-0.0468242509666578,0.634465948497125,"otf+ cells 2"
-0.133656753387149,0.772247566168573,-0.621103508942529,"neoblast 1"
-0.337932754180206,0.720445833738344,-0.605606517716944,"neural progenitors"
-0.576941535408252,0.461969601179804,-0.673589305368295,"neoblast 1"
-0.138961764111113,0.788911873910305,-0.598588074821457,"early epidermal progenitors"
-0.331841480800965,0.617588647109279,-0.713067664798758,"parenchymal progenitors"
-0.423945497522748,0.619147123084603,-0.661004580246044,"epidermis DVb neoblast"
-0.182362384386396,0.75734055593469,-0.627040064985838,"neoblast 1"
-0.0953210945466495,0.652686797868395,-0.751607499179412,"parenchymal progenitors"
-0.13925416929441,0.215661102639165,0.966487747021442,"GABA neurons"
-0.166502689841031,0.680925106878122,-0.713174489938275,"neoblast 1"
-0.214432402002551,0.960258933606146,-0.178665960386987,"early epidermal progenitors"
-0.0534816838474367,0.997665738992752,-0.0424591890276934,"early epidermal progenitors"
-0.067819014858352,0.796604406001139,-0.600684610726141,"early epidermal progenitors"
-0.127909062412331,0.63293156900933,-0.76356853045695,"epidermis DVb neoblast"
-0.12236568521648,0.577313697567924,-0.807301389619733,"parenchymal progenitors"
0.699850101186933,0.134148891458103,-0.70157958264847,"parenchymal progenitors"
-0.308608958366548,0.700010615688575,-0.644007491213585,"neural progenitors"
-0.190133854832338,0.794535350406664,-0.576682489937708,"epidermal neoblasts"
-0.553257435655408,-0.830882153355377,0.0595067821977727,"muscle pharynx"
0.210917066035308,0.40885475863586,-0.887891760067561,"parenchymal progenitors"
-0.239782641556943,0.961613832582524,-0.133428339545708,"neural progenitors"
-0.254559878087198,0.830626057616252,-0.495236934080156,"epidermal neoblasts"
-0.74682377728889,0.657194409146263,-0.101733742007501,"neural progenitors"
-0.66941317692411,0.0686709317219353,-0.739709606329951,"muscle progenitors"
-0.292859288904221,0.814035395684111,-0.50157732352642,"early epidermal progenitors"
-0.557358955675796,0.333549159891927,-0.760326214504916,"neural progenitors"
0.928904783116429,-0.351041987027834,-0.11792127563324,"aqp+ parenchymal cells"
-0.339018462511842,0.240600925289054,0.909493087838582,"ChAT neurons 1"
-0.253311445911969,0.852645907600524,-0.456977316310194,"neoblast 1"
0.0211978748594178,0.811812153899089,-0.583533783840461,"neural progenitors"
-0.0723117693522576,0.439197679744504,-0.895475519553823,"parenchymal progenitors"
-0.306603714536005,0.847712019973307,-0.432872375447428,"early epidermal progenitors"
-0.560119471652221,-0.825248474034875,0.0723265758842887,"muscle body"
-0.190248620048406,0.581553549522008,-0.790949386249228,"neoblast 9"
-0.237450572305657,0.887908500993288,-0.393999644131271,"neoblast 9"
-0.769805835895059,-0.295124576172381,-0.565950933881182,"muscle progenitors"
0.421631014328751,0.42061385010122,-0.803312689342784,"parenchymal progenitors"
-0.198644274816956,0.942898212801259,-0.267363820249931,"early epidermal progenitors"
-0.105097258392135,0.255338287242769,0.961122742081565,"ChAT neurons 2"
-0.304521905962932,0.767406747670846,-0.564228050009886,"epidermal neoblasts"
-0.295199544445556,0.895180089745571,-0.333930884888247,"neoblast 1"
-0.159755013491316,0.885422972558162,-0.436468206551929,"neoblast 10"
-0.867319926186367,0.427311962588386,0.25526580708927,"neural progenitors"
-0.730671397026228,-0.309300924140189,-0.608647884982579,"muscle progenitors"
-0.301936816209762,0.72240659489733,-0.622063397625963,"neoblast 1"
-0.36911709455787,0.802009583059983,-0.469609624246681,"otf+ cells 1"
-0.27067206336475,0.798891813858654,-0.537129876159852,"neoblast 11"
-0.516921728090461,-0.855052884807598,0.0409449778382607,"muscle pharynx"
-0.0453485410191651,0.167112616142416,0.984894351366415,"cav-1+ neurons"
-0.173265341681546,0.803957996600566,-0.568885455143635,"early epidermal progenitors"
-0.840744638331902,-0.0113852991542419,-0.541312135536723,"muscle progenitors"
0.924065983443887,-0.381993933535996,0.0135163968415883,"pigment"
0.061830419760293,0.612342107246788,-0.788171391820858,"parenchymal progenitors"
-0.26378932662194,0.912994977986633,-0.311215940034456,"early epidermal progenitors"
0.0958329551292947,0.487771700912337,-0.867695114945493,"neoblast 1"
-0.302459016373641,0.77512599321293,-0.554705541760634,"early epidermal progenitors"
-0.270240212966984,0.572887414887213,-0.773802453575462,"neoblast 1"
-0.292233551296166,0.758028167008441,-0.583089057965123,"early epidermal progenitors"
-0.498534406217359,-0.856997821482409,0.130453745794864,"muscle body"
-0.778123334962063,-0.60922905457836,-0.152852983762423,"otf+ cells 2"
0.0352222701414722,0.460288891634515,-0.887070193346587,"parenchymal progenitors"
-0.0691039262137529,0.132278777233912,0.988800774916436,"GABA neurons"
-0.676997974419171,0.602101586975987,0.423258102808839,"neural progenitors"
-0.282282644566768,0.802533738647093,-0.525600710529876,"neoblast 1"
-0.278521896383498,0.851870924501352,-0.443555499598586,"pharynx cell type progenitors"
-0.733613559415116,0.144629274089491,0.663998131412002,"npp-18+ neurons"
-0.740642561156402,0.656959697645804,0.140899085422227,"neural progenitors"
-0.319270609230715,0.855705671803616,-0.407227309158621,"neoblast 1"
-0.293995287132695,0.646917133283102,-0.703608551545913,"neoblast 1"
-0.270662450758239,0.934469756340851,-0.231318205582299,"neural progenitors"
-0.700499708012073,-0.276678370959101,0.657836786838816,"npp-18+ neurons"
-0.296455261732782,0.585689075069265,-0.754375626021584,"secretory 3"
-0.174917394679775,0.872111247721194,-0.456974700215036,"early epidermal progenitors"
-0.514522830456652,0.461275627510592,-0.722835425531694,"neoblast 1"
0.0700355828210912,0.861832352551505,-0.502334563049815,"neoblast 1"
-0.489984198631962,0.662132616395163,-0.567006069982227,"neoblast 1"
-0.455786437977336,-0.190887105202506,0.869379569591637,"ChAT neurons 1"
-0.1393566324079,0.777927590116492,-0.612705796887443,"neoblast 1"
-0.11698067739808,0.64093198009643,-0.758631477072469,"neoblast 1"
0.369815159406798,0.171041826022465,-0.913225843712181,"psd+ cells"
-0.273771357390887,0.644181252981191,-0.714198681866561,"neoblast 6"
-0.228736614398193,0.840985724149394,-0.490329045652582,"early epidermal progenitors"
-0.520537085683725,-0.853769081773198,-0.0109314882813488,"muscle body"
-0.581187415578343,-0.812293748519115,0.0489903469076464,"muscle body"
-0.586213728688346,-0.786353274731266,-0.19494099521835,"muscle progenitors"
0.568862935788354,0.451195856834284,-0.687617087528976,"parenchymal progenitors"
0.0679057335163898,0.20893446962321,0.975569166568352,"epidermis"
-0.151597624944373,0.756991294380517,-0.635596051233277,"neoblast 9"
0.947539761240605,-0.304019932448628,-0.0986928646966393,"pigment"
-0.217766604876547,0.798855986085951,-0.560719911627173,"neoblast 5"
-0.409120800884146,0.662643975206985,-0.627314221427985,"parenchymal progenitors"
-0.00318663099030308,0.926732073433134,-0.375709341716779,"neoblast 1"
0.356639523185897,0.520639435290661,-0.775720844712811,"parenchymal progenitors"
0.738927768373574,0.111984469405814,-0.664413449396043,"parenchymal progenitors"
-0.490194977726255,0.77060083109364,0.407287666066317,"neural progenitors"
-0.425092091475753,0.711015330428653,-0.560137406053374,"neoblast 4"
-0.14602719480349,0.755002337085186,-0.639255449232723,"neoblast 6"
-0.232555820845499,0.779246140229307,-0.581973575971112,"secretory 4"
-0.286766812013866,0.709009768260078,-0.644259221151854,"psd+ cells"
-0.7629603447543,0.3255387832138,0.55849441622641,"neural progenitors"
-0.346172786416833,0.0865901026041929,0.934166235782155,"ChAT neurons 1"
0.921856571199839,0.152630413720768,-0.356208392578142,"parenchymal progenitors"
-0.688185085682909,-0.716337020426586,-0.115163192947953,"muscle progenitors"
-0.25290441215795,0.855366469602768,-0.452092425274235,"early epidermal progenitors"
-0.740567439105626,0.291173277719506,0.605621986455754,"ChAT neurons 1"
-0.357740434663133,0.668608635331896,-0.651908179245093,"neoblast 1"
-0.724396128091473,-0.593049024943561,-0.351486989260732,"muscle progenitors"
-0.365352072644191,-0.159921094843269,0.917029501400432,"ChAT neurons 1"
-0.393327848201839,0.840211840468195,-0.37327907383881,"neoblast 9"
-0.291338797856341,0.900581259200637,-0.322606727208559,"neoblast 1"
-0.724066215391993,0.652912992098179,-0.222334748695114,"neural progenitors"
-0.339240233078069,0.674460396243242,-0.655758521226027,"neoblast 13"
0.0650811366429981,0.477723457833071,-0.876096309482736,"gut progenitors"
0.881490394790942,-0.472125443721292,-0.00849995778121695,"pigment"
0.921973169216037,-0.387206960839793,-0.00602035903813514,"psap+ parenchymal cells"
-0.455293597428911,0.601307318036169,-0.656610424389066,"neoblast 1"
-0.0390289702859741,0.826699728200511,-0.561288071200179,"epidermal neoblasts"
-0.306708621658265,0.774751849294412,-0.552891846038062,"early epidermal progenitors"
-0.364005975531881,0.929392331849736,-0.0610699867037239,"neural progenitors"
-0.498596335001418,-0.860668279455763,0.103207594012311,"muscle body"
-0.833869035104336,-0.350776602565969,-0.42616687739246,"muscle progenitors"
-0.53633204345899,-0.841124484872929,0.0696960551706799,"muscle body"
-0.267768408656414,0.774572404802444,-0.573007564561036,"neoblast 4"
-0.258422799673976,0.74989904779049,-0.608990209060524,"neoblast 6"
-0.201003817360785,0.943764128075585,-0.262500925644315,"early epidermal progenitors"
-0.521817701318818,0.783438207646699,-0.337536459348723,"neural progenitors"
-0.521499282275572,-0.851690602923905,0.0515908468352592,"muscle body"
-0.146123658868499,0.544195508237997,-0.82613505259883,"neoblast 1"
-0.222733334021423,0.898960769805363,-0.37717289969807,"neoblast 1"
-0.206825315032588,0.8969740354411,-0.390718400905536,"early epidermal progenitors"
0.936188820577952,-0.351421085046978,-0.00732892961267708,"psap+ parenchymal cells"
-0.197570767874861,0.730552575293132,-0.65365030896796,"neural progenitors"
-0.565511163925528,-0.824678092875888,-0.010157096346048,"muscle body"
-0.561660378796067,0.748256112570599,-0.353058647948743,"otf+ cells 2"
0.945690043557307,-0.301472037599549,-0.121593388233712,"pigment"
-0.62970305638708,0.585475658344306,-0.510580370033035,"neoblast 1"
-0.0619220815385709,0.728425702386171,-0.682320783738224,"parenchymal progenitors"
0.945757470588219,-0.279901805983413,-0.164917512210796,"pgrn+ parenchymal cells"
-0.684709724802903,-0.626164958922144,-0.372947767091267,"muscle progenitors"
-0.270140059477924,0.82939353943727,-0.489009923217291,"neoblast 1"
-0.236605798547855,0.759229785974752,-0.606290217785397,"early epidermal progenitors"
-0.504572793098196,0.846664966628339,-0.169011037359454,"neural progenitors"
-0.268346963662046,0.75281795481036,-0.601044951736979,"neoblast 1"
-0.224612350789677,0.756374972791429,-0.614366496813995,"neoblast 1"
-0.681462196640253,-0.21198241730077,0.700480356116832,"otf+ cells 2"
-0.503994258683186,0.858860362892192,-0.0913710253147983,"neural progenitors"
-0.313484196154731,0.703524468596887,-0.63779383882779,"neoblast 1"
-0.237222723629236,0.95202002937352,-0.193347467181674,"neural progenitors"
-0.424781062833249,0.762422869163605,-0.488131557302529,"neural progenitors"
-0.265600913676402,0.641084191839427,-0.72004667461759,"neoblast 9"
-0.544313067884845,-0.835912983659484,0.0705178550388972,"muscle body"
0.113423812639656,0.993215406333113,-0.0256553181393767,"neural progenitors"
-0.456521952311396,-0.215960682360372,-0.863104101909054,"neoblast 1"
-0.167925152980165,0.587201926551488,-0.791830184099349,"neural progenitors"
-0.666543018079524,0.207342858742542,-0.716051216029908,"muscle progenitors"
-0.752432484999563,0.641579918414125,-0.149065635896094,"neural progenitors"
0.88391009381995,0.146863504456561,-0.443997812046349,"parenchymal progenitors"
-0.611221475430772,-0.790054015730992,-0.047148278861094,"muscle body"
-0.210835569514667,0.778693769180605,-0.59091824854774,"neoblast 6"
-0.643613513104869,0.0794386485357686,-0.76121688556391,"muscle progenitors"
0.928515807141212,-0.322969845690263,-0.183163518921515,"pigment"
-0.318940306649316,0.659287007985067,-0.680894795028232,"neoblast 1"
-0.195327594263047,0.908016353173104,-0.370612241149193,"early epidermal progenitors"
-0.728436974904102,-0.224877501465542,-0.647155068686923,"muscle progenitors"
0.917683305397489,-0.394400010427691,-0.0480206494060293,"pigment"
-0.180247620032435,0.833150950373885,-0.522848246973952,"early epidermal progenitors"
-0.390424075329133,0.746688936902848,-0.538539388448316,"neoblast 1"
-0.434157077902758,-0.899266971788452,0.0531652626944159,"muscle pharynx"
-0.217630149176366,0.834343719763836,-0.506465868010983,"early epidermal progenitors"
-0.0788945129976142,0.583757673670472,-0.808085783967091,"parenchymal progenitors"
-0.497243521102824,-0.86306014549256,0.088747202680574,"muscle body"
-0.544078234321611,-0.0231766437907475,0.838714324499156,"otf+ cells 2"
-0.478981161256458,0.39670735059083,0.78307108562928,"npp-18+ neurons"
-0.188259668385484,0.794038766724562,-0.577979873523227,"neoblast 1"
-0.528696420348979,-0.846028176788005,0.0686761908592757,"muscle pharynx"
-0.294658656584801,0.648083577601394,-0.702256329656784,"neoblast 5"
-0.163470754055921,0.715345303746213,-0.679380901245117,"early epidermal progenitors"
0.133245413896214,0.733922538486069,-0.666035559994953,"early epidermal progenitors"
0.171876794992923,0.273362704331632,0.946430768320355,"epidermis"
-0.149634696923218,0.909646296923143,-0.387495899295347,"neoblast 1"
-0.149293004730844,0.791863559671054,-0.592168642874243,"neural progenitors"
-0.395466759294535,0.651109572772843,-0.647813527596209,"neoblast 1"
-0.268054974980515,-0.239402338296575,0.933184360566725,"ChAT neurons 1"
0.233540886420258,0.176748578412819,0.956147788994509,"epidermis"
-0.106558665678996,0.198584553414913,0.974273794122428,"GABA neurons"
-0.518404121849194,0.60023134445804,-0.609080864565502,"neoblast 1"
-0.0571356710394054,0.139015981925254,0.988640517005162,"GABA neurons"
-0.516549797877003,0.77579821386451,-0.36237196039134,"neoblast 1"
-0.414312288943191,0.606907675468902,-0.678239191353307,"neoblast 13"
-0.230476238350489,0.90802868301439,-0.349806538502301,"early epidermal progenitors"
-0.663636431662757,0.317863241811795,-0.677162939088385,"muscle progenitors"
-0.0673485868203648,0.393694602808186,-0.916770815183928,"parenchymal progenitors"
-0.340014335772197,0.502345708885396,-0.795008830286696,"neoblast 1"
-0.227396030964102,0.902648043155083,0.365400540900083,"late epidermal progenitors 1"
-0.522919267493988,-0.851343860037809,0.0420603335635196,"muscle body"
-0.212541923392614,0.936626699519269,-0.278489419095608,"secretory 1"
-0.510098338475575,-0.859701957261872,0.0266876331765104,"muscle body"
0.284846242442845,0.444981491277963,-0.84903126596506,"parenchymal progenitors"
-0.287821206744575,0.698903038763729,-0.654746894116285,"epidermis DVb neoblast"
-0.311225212922772,0.768021331954034,-0.559716089195877,"early epidermal progenitors"
-0.209597015335815,0.830351787493123,-0.516318700193294,"neoblast 11"
-0.518225299458131,0.777187619066027,-0.356962104111922,"otf+ cells 1"
-0.312206291192537,0.908422438165641,-0.27802141208366,"secretory 4"
-0.384062687747944,0.758742312533974,-0.526123516914443,"early epidermal progenitors"
-0.708990134517357,-0.553962553539324,-0.43641548830587,"muscle progenitors"
-0.660371125104829,0.552896730120579,-0.508148780328905,"neoblast 13"
-0.564866176765591,-0.822411893016011,0.067563899917374,"muscle pharynx"
-0.27947655296937,0.773907541132979,-0.56829567490688,"psd+ cells"
0.916485491491899,-0.0535566323744112,-0.39646693558677,"phagocytes"
-0.845921829748172,-0.492274576580805,-0.205138975350114,"muscle progenitors"
-0.564951454890647,0.689032971167393,-0.453942086902256,"otf+ cells 2"
-0.232613134971972,0.77880481512457,-0.582541148226711,"early epidermal progenitors"
0.938025626320693,-0.338833697121224,0.072798695461076,"psap+ parenchymal cells"
0.293161498121954,0.775803867199983,0.558734906423827,"psd+ cells"
-0.426467423014721,0.405745906223889,0.808390868757025,"ChAT neurons 1"
-0.017674507559476,0.458851920929597,-0.888336944206279,"parenchymal progenitors"
-0.028842442550019,0.490759919321577,-0.870817325904364,"neoblast 1"
-0.266409420944344,0.855009571172858,-0.444954664696197,"early epidermal progenitors"
0.119267519173594,0.348209934115176,0.929798419365015,"epidermis"
-0.526936580769971,0.53332776300196,-0.661739629354157,"neural progenitors"
-0.488045067462626,0.529485636808801,-0.693871005690957,"neoblast 9"
-0.483913703709042,-0.873035617338118,0.0603020581874987,"muscle body"
-0.771582448269308,-0.547851729225567,-0.323293996707791,"muscle progenitors"
-0.350854068972063,0.683413286816394,-0.64019348769615,"neoblast 1"
0.973879730003849,-0.216802334593467,-0.0674908823653456,"phagocytes"
-0.340877076549418,0.674587561425625,-0.65477816140503,"neoblast 1"
-0.266039890529239,0.76755048987174,-0.583171520347866,"neoblast 1"
0.0966960010952233,0.605582363724672,-0.789885994380095,"parenchymal progenitors"
-0.279916712786824,0.729348015184187,-0.624258044921734,"neoblast 1"
0.455296545457112,0.86630863959398,-0.205461423774993,"neoblast 1"
0.0102603953860507,0.589810088872006,-0.807476800503468,"neoblast 1"
-0.526942897397623,-0.849183267954625,0.0349136120746788,"muscle body"
-0.330173606343871,0.299166297881096,-0.895256899379168,"gut progenitors"
-0.500984235352142,-0.861136714986612,0.0863617625497301,"muscle body"
-0.311534411003592,0.409229180400493,-0.857600016714894,"neural progenitors"
-0.326128764959457,0.518994660009904,-0.790116808799322,"neoblast 3"
-0.14367579274863,0.753316673809603,-0.641771965372817,"early epidermal progenitors"
0.719258640727072,-0.0364824160662152,-0.693783857593571,"parenchymal progenitors"
-0.213527889536964,0.771718292466444,-0.59904650692794,"early epidermal progenitors"
-0.483501398578654,0.747997472760099,-0.454671505943566,"neoblast 1"
-0.50274083527695,-0.853590095931167,0.136512272976666,"muscle body"
0.919488912848269,-0.389197174465079,-0.055368750550343,"aqp+ parenchymal cells"
-0.25716488606387,0.760008247154011,-0.596869906791793,"neoblast 1"
-0.442022838897614,0.781095141408954,-0.441028559120857,"neural progenitors"
0.657087495597907,0.539444303346246,-0.526531923738868,"neoblast 10"
-0.427899508026986,0.468566742249899,-0.772882409611954,"neoblast 1"
-0.555827635167473,0.46526124903151,-0.688903193586569,"neural progenitors"
-0.346066578963071,0.829274792980914,-0.438795214936602,"early epidermal progenitors"
-0.319902801730121,0.857581413780798,-0.402760867243761,"early epidermal progenitors"
-0.0592431684370308,0.759574156661869,-0.647717027354501,"neoblast 1"
-0.476056214421898,0.708735083195628,-0.520639090501259,"otf+ cells 1"
-0.202245501308739,0.711472123310085,-0.67298155617596,"neoblast 1"
-0.326659080818898,0.623267333345029,-0.71051507802687,"neoblast 1"
-0.384395179622786,0.755506834851353,-0.530518395888075,"early epidermal progenitors"
-0.408530426127865,0.779460319428271,-0.474915257034939,"neural progenitors"
-0.752640295347201,0.209315585491708,-0.624275236966789,"muscle progenitors"
0.0885132798178669,0.762780382281036,-0.640571219852314,"gut progenitors"
0.148378027682568,0.554540066901977,-0.818821882402627,"parenchymal progenitors"
-0.269162770880691,0.673720611513275,-0.688223757504787,"neoblast 5"
-0.164018534202094,0.395399382200318,-0.903746230417479,"neoblast 1"
-0.142138525762546,0.744758308108096,-0.65202124351743,"neoblast 3"
-0.104384081268031,0.755275768218634,0.647041325975073,"late epidermal progenitors 1"
-0.818365350999988,-0.151781767120609,-0.554292745264099,"muscle progenitors"
-0.261072786187372,0.664008618307034,-0.700666507781231,"neoblast 1"
-0.183951214998242,0.705186755717677,-0.684743448352044,"neoblast 11"
-0.247222249740965,0.660930944700291,-0.708555887400984,"epidermal neoblasts"
-0.556870863558944,0.685130969839976,-0.469564048331268,"neural progenitors"
-0.253964220749859,0.861634666101593,-0.439417656394135,"early epidermal progenitors"
-0.405560971922649,0.669240770214971,-0.622605083126719,"neoblast 1"
-0.369609633259844,0.784256713126857,-0.498327329089005,"neoblast 11"
-0.0453380812660125,0.0800465623580765,0.995759512252718,"GABA neurons"
-0.221873261283529,0.611928608553352,-0.759154552091581,"neoblast 5"
-0.106678289900571,0.580774423658203,-0.807044491517272,"parenchymal progenitors"
-0.756292732583646,-0.650979113263344,-0.0651728220658882,"muscle body"
0.0351685410016484,0.734942844160489,-0.677216501232144,"early epidermal progenitors"
-0.330304690146424,0.800896425548877,-0.499463439312936,"neoblast 11"
-0.317638348704256,0.460644743735672,-0.828801725083346,"neoblast 1"
-0.0446560098189714,0.552567706597474,-0.832270851593792,"neoblast 1"
-0.370136018583324,0.604931679751691,-0.705022687989601,"neoblast 1"
-0.327089311737356,0.914353488407534,-0.238684478724856,"neoblast 1"
-0.178740632602578,0.827271125056813,-0.532610807160411,"early epidermal progenitors"
-0.143180677318845,0.833178560717404,-0.534146777209591,"early epidermal progenitors"
-0.359449133289132,0.904847697125756,-0.228138040633094,"early epidermal progenitors"
-0.419853980502562,0.901176519417174,-0.107719617095968,"neural progenitors"
-0.148501466822223,0.775982902087755,-0.613023531374705,"neoblast 1"
-0.404253148844639,0.566842558897329,0.717822335311407,"neural progenitors"
0.948662151963004,-0.31442156352664,0.0343395081849683,"psap+ parenchymal cells"
-0.29752522198423,0.719423292032903,-0.627621597113879,"neoblast 4"
-0.111508381233769,0.729940874400608,-0.674353172153806,"neoblast 10"
-0.616401787632581,0.385590604842907,-0.686562977198916,"neural progenitors"
-0.174237457088265,0.742812687860924,-0.646429129371692,"early epidermal progenitors"
-0.47400094862188,-0.0876031102841072,0.876155691514989,"ChAT neurons 1"
-0.163168013998838,0.985894621651431,0.0372557942668759,"late epidermal progenitors 1"
-0.608686965287139,-0.690903179539178,-0.390067910487632,"neoblast 1"
-0.123865500525515,0.80392326054232,-0.581691265998182,"pharynx cell type progenitors"
-0.514611982466628,0.671439911634546,-0.533238176208305,"neoblast 1"
-0.498000216256264,0.637314578400374,-0.588069649588437,"neural progenitors"
-0.473135754973884,0.863692698345465,0.173716666414085,"otf+ cells 2"
-0.264554426253455,0.78822350075165,-0.555620975497253,"neoblast 1"
-0.290444782745449,0.613169125386153,-0.734619256383284,"neural progenitors"
-0.0784098962484626,0.648401146816448,-0.757250183874141,"neoblast 1"
-0.302583979796346,0.609564750558576,-0.73271669153027,"neoblast 1"
-0.169927528694155,0.218741522978171,0.96087292662302,"ChAT neurons 2"
-0.293893519361933,0.612779449928308,-0.73357204487536,"neoblast 1"
0.106776440829263,0.243213247633118,0.964077853629875,"epidermis"
-0.672324412431151,0.373656287561709,-0.639031191112538,"neoblast 1"
-0.167915159916787,0.919364046640319,-0.355772748837311,"psd+ cells"
-0.343996502745622,0.167743915730475,0.923865999392871,"ChAT neurons 2"
0.292460107059292,0.384414658126354,-0.875609762620578,"parenchymal progenitors"
-0.307697533368311,0.776302036718669,-0.550161227046675,"neural progenitors"
0.946605036969835,-0.257608842285694,0.193846816738273,"phagocytes"
-0.278547212510481,0.868485830140168,-0.410053427309643,"pharynx cell type progenitors"
-0.2773495320277,0.6351491782068,-0.720876382264839,"neoblast 9"
0.918432549412796,-0.386227919705589,-0.0854964690440779,"aqp+ parenchymal cells"
-0.131374917877854,0.700671769279411,-0.701284323714316,"secretory 4"
0.92640676632496,-0.363126654589987,-0.0995466525485176,"psap+ parenchymal cells"
-0.278784466850794,0.432553902681553,0.857424248734357,"neural progenitors"
-0.545260706398753,-0.834695807260206,0.0772895296904226,"muscle body"
-0.366045091507321,0.847757342727115,-0.383820894214551,"neoblast 1"
-0.312583650168225,-0.118112963158599,0.942518323207249,"ChAT neurons 1"
-0.153514575930749,0.798645674510407,-0.581892053187376,"early epidermal progenitors"
-0.513098374975879,-0.850194166810562,0.117897991155091,"muscle body"
0.642441328131393,0.358851219053083,-0.677122546141308,"gut progenitors"
-0.321735985948363,0.74166760840386,-0.588570398499903,"secretory 4"
-0.211708322324359,0.503246601252916,-0.837808119193168,"neoblast 1"
-0.336665213016991,0.663488384939416,-0.668161430639864,"neoblast 1"
-0.37900261298558,0.720446670872672,-0.58078706405927,"neoblast 1"
0.921329130900576,-0.386457399029191,0.0424654128624822,"psap+ parenchymal cells"
-0.563566119323496,-0.82352958445008,0.0647476075707338,"muscle pharynx"
0.113585392550269,0.328893461326557,-0.937511306436268,"parenchymal progenitors"
-0.565253337772426,-0.819322990281379,0.0959088198942703,"muscle body"
-0.656739030047038,0.0220455661225078,-0.753795621788303,"muscle progenitors"
-0.468062778243597,0.863886612413276,-0.186056863662695,"neural progenitors"
-0.759442091045581,0.365295197517842,-0.538337374718415,"muscle progenitors"
-0.471160337024875,0.715420155535031,0.515928229377729,"early epidermal progenitors"
-0.530126823080391,-0.845874513262457,0.0588375667723703,"muscle pharynx"
0.00589491024061174,0.670913454609263,0.741512229472663,"neoblast 1"
-0.346543311871029,0.714226740555196,-0.608101879682475,"epidermal neoblasts"
-0.78762174424378,0.0972792085124112,0.608431379520801,"ChAT neurons 1"
-0.277569212565476,0.802361068677519,-0.528367341635014,"neoblast 1"
-0.301925673397695,0.8759869362083,-0.376148608047066,"epidermal neoblasts"
-0.428924766661506,0.65084974541103,-0.626432880237596,"neoblast 9"
0.944323924825288,-0.218128787546551,-0.246317187881877,"aqp+ parenchymal cells"
-0.390115222159495,0.920382206762185,-0.0265839597317358,"neural progenitors"
-0.267613541228467,0.843206529427518,-0.466246438358471,"early epidermal progenitors"
0.277209576659249,0.59151631307083,-0.757141533651069,"neoblast 6"
-0.532070972371657,-0.845563027168678,0.0438594054316735,"muscle pharynx"
-0.366207747083875,0.741861739701779,-0.561723281645333,"early epidermal progenitors"
-0.287780679905248,0.359459030934706,0.887677579615907,"ChAT neurons 2"
-0.394718436105391,0.614129406351862,-0.683405025188156,"neoblast 6"
-0.327388850734303,0.649664283662145,-0.686114319154341,"neoblast 1"
-0.253131271255328,0.714263915800253,-0.652496450640424,"neoblast 11"
-0.352979851547977,0.667095305479048,-0.656040454399714,"early epidermal progenitors"
-0.455179199392805,0.803886346837581,-0.382855896922399,"neural progenitors"
-0.0334190775340166,0.192248871407335,0.980777006612299,"cav-1+ neurons"
-0.711633358376563,-0.677076082935306,-0.187472507751608,"muscle progenitors"
-0.297933431675909,0.73278677039476,-0.61176729188821,"neoblast 6"
-0.314082589186703,0.723541865081525,-0.614686340050049,"epidermal neoblasts"
-0.311894735449939,0.678450608770273,-0.665151445505352,"neoblast 6"
0.954352681507199,-0.226162951552215,-0.195092999990287,"psap+ parenchymal cells"
-0.308532455896449,0.154238537174987,0.938625696062401,"ChAT neurons 2"
-0.4074768798758,0.603792322308421,-0.685125845292736,"neoblast 1"
-0.450684547189557,0.777057186519948,-0.439392270986014,"neoblast 1"
-0.417187252091221,0.192754370462967,0.888144441721053,"ChAT neurons 1"
-0.533519370007926,-0.844368943578445,0.0489711031789807,"muscle body"
-0.294125378779316,0.789589351213139,-0.53855261396519,"neoblast 1"
-0.527384732989155,-0.837339835223103,0.143969940468504,"muscle body"
-0.306433690650966,0.646050280111914,-0.699083277443643,"neoblast 6"
0.921816670236991,-0.332880750207476,-0.198606225014461,"pigment"
-0.447238210376191,0.663602666582528,-0.599674481768284,"neoblast 4"
-0.559488162812358,0.401370579279258,-0.725172154568752,"secretory 4"
0.115558648084036,0.213648831443973,0.970051738659137,"epidermis"
-0.197386254779012,0.626645176422032,-0.753892889800213,"neoblast 1"
-0.214734555175998,0.767801699848066,-0.603630367463224,"neoblast 4"
